distance,time_different,WeekDay,Hour,v 
3.0888946777375796,181995,5,19,26.82771257517051
3.0888946777375796,180995,5,19,26.82771257517051
3.0888946777375796,179950,5,19,26.82771257517051
3.0888946777375796,178995,5,19,26.82771257517051
3.0888946777375796,177988,5,19,26.82771257517051
3.0888946777375796,177855,5,19,26.82771257517051
3.0888946777375796,176991,5,19,26.82771257517051
3.0888946777375796,176010,5,19,26.82771257517051
3.0888946777375796,174996,5,19,26.82771257517051
3.0888946777375796,174011,5,19,26.82771257517051
3.0888946777375796,173005,5,19,26.82771257517051
3.0888946777375796,172008,5,19,26.82771257517051
3.0888946777375796,171004,5,19,26.82771257517051
3.0888946777375796,170004,5,19,26.82771257517051
3.0888946777375796,169013,5,19,26.82771257517051
3.0888946777375796,167995,5,19,26.82771257517051
3.0888946777375796,166996,5,19,26.82771257517051
2.901804948817565,165994,5,19,26.82771257517051
2.901804948817565,164881,5,19,26.82771257517051
2.901804948817565,164634,5,19,26.82771257517051
2.901804948817565,164004,5,19,26.82771257517051
2.901804948817565,163004,5,19,26.82771257517051
2.901804948817565,161995,5,19,26.82771257517051
2.901804948817565,160988,5,19,26.82771257517051
2.901804948817565,159998,5,19,26.82771257517051
2.901804948817565,159001,5,19,26.82771257517051
2.901804948817565,158009,5,19,26.82771257517051
2.901804948817565,157010,5,19,26.82771257517051
2.901804948817565,156010,5,19,26.82771257517051
2.901804948817565,154956,5,19,26.82771257517051
2.757460702482766,154004,5,19,26.82771257517051
2.757460702482766,153010,5,19,26.82771257517051
2.757460702482766,152009,5,19,26.82771257517051
2.757460702482766,151005,5,19,26.82771257517051
2.757460702482766,149993,5,19,26.82771257517051
2.757460702482766,149006,5,19,26.82771257517051
2.757460702482766,147994,5,19,26.82771257517051
2.757460702482766,147632,5,19,26.82771257517051
2.757460702482766,147006,5,19,26.82771257517051
2.757460702482766,146004,5,19,26.82771257517051
2.757460702482766,144992,5,19,26.82771257517051
2.757460702482766,144702,5,19,26.82771257517051
2.757460702482766,143994,5,19,26.82771257517051
2.757460702482766,141995,5,19,26.82771257517051
2.610403438412136,140004,5,19,26.82771257517051
2.610403438412136,135003,5,19,26.82771257517051
2.610403438412136,132986,5,19,26.82771257517051
2.610403438412136,130995,5,19,26.82771257517051
2.5749370426903995,129013,5,19,26.82771257517051
2.5749370426903995,126995,5,19,26.82771257517051
