distance,time_different,WeekDay,Hour,v,s0,s1,s2,s3,s4
1.540319109424145,107007,2,21,40.586625370023945,-1,-120015,-17016,28070,107007
1.540319109424145,106021,2,21,40.586625370023945,-1,-121001,-18002,27084,106021
1.2723587863913948,104991,2,21,40.586625370023945,-1,-122031,-19032,26054,104991
1.2723587863913948,104021,2,21,40.586625370023945,-1,-123001,-20002,25084,104021
1.2723587863913948,103021,2,21,40.586625370023945,-1,-124001,-21002,24084,103021
1.2723587863913948,102008,2,21,40.586625370023945,-1,-125014,-22015,23071,102008
1.2723587863913948,101017,2,21,40.586625370023945,-1,-126005,-23006,22080,101017
1.2723587863913948,99965,2,21,40.586625370023945,-1,-127057,-24058,21028,99965
1.2723587863913948,99898,2,21,40.586625370023945,-1,-127124,-24125,20961,99898
1.2723587863913948,99756,2,21,40.586625370023945,-1,-127266,-24267,20819,99756
1.2723587863913948,98978,2,21,40.586625370023945,-1,-128044,-25045,20041,98978
1.2723587863913948,98003,2,21,40.586625370023945,-1,-129019,-26020,19066,98003
1.2723587863913948,96990,2,21,40.586625370023945,-1,-130032,-27033,18053,96990
1.2723587863913948,96011,2,21,40.586625370023945,-1,-131011,-28012,17074,96011
1.2723587863913948,95021,2,21,40.586625370023945,-1,-132001,-29002,16084,95021
1.2723587863913948,94012,2,21,40.586625370023945,-1,-133010,-30011,15075,94012
1.2723587863913948,93021,2,21,40.586625370023945,-1,-134001,-31002,14084,93021
1.2723587863913948,92011,2,21,40.586625370023945,-1,-135011,-32012,13074,92011
1.2723587863913948,91010,2,21,40.586625370023945,-1,-136012,-33013,12073,91010
1.2723587863913948,90021,2,21,40.586625370023945,-1,-137001,-34002,11084,90021
1.2723587863913948,88978,2,21,40.586625370023945,-1,-138044,-35045,10041,88978
0.9467255271563467,88020,2,21,40.586625370023945,-1,-139002,-36003,9083,88020
0.9467255271563467,87013,2,21,40.586625370023945,-1,-140009,-37010,8076,87013
0.9467255271563467,86004,2,21,40.586625370023945,-1,-141018,-38019,7067,86004
0.9467255271563467,85004,2,21,40.586625370023945,-1,-142018,-39019,6067,85004
0.9467255271563467,84007,2,21,40.586625370023945,-1,-143015,-40016,5070,84007
0.9467255271563467,83018,2,21,40.586625370023945,-1,-144004,-41005,4081,83018
0.9467255271563467,82018,2,21,40.586625370023945,-1,-145004,-42005,3081,82018
0.9467255271563467,81000,2,21,40.586625370023945,-1,-146022,-43023,2063,81000
0.9467255271563467,79953,2,21,40.586625370023945,-1,-147069,-44070,1016,79953
0.9467255271563467,79483,2,21,40.586625370023945,-1,-147539,-44540,546,79483
0.9467255271563467,78937,2,21,40.586625370023945,-1,-148085,-45086,0,78937
0.9467255271563467,77930,2,21,40.586625370023945,-1,-149092,-46093,-1007,77930
0.9467255271563467,76964,2,21,40.586625370023945,-1,-150058,-47059,-1973,76964
0.6977374608732065,76008,2,21,40.586625370023945,-1,-151014,-48015,-2929,76008
0.6977374608732065,75020,2,21,40.586625370023945,-1,-152002,-49003,-3917,75020
0.6977374608732065,73012,2,21,40.586625370023945,-1,-154010,-51011,-5925,73012
0.6977374608732065,70011,2,21,40.586625370023945,-1,-157011,-54012,-8926,70011
0.6977374608732065,69704,2,21,40.586625370023945,-1,-157318,-54319,-9233,69704
0.6977374608732065,59580,2,21,40.586625370023945,-1,-167442,-64443,-19357,59580
0.6977374608732065,51020,2,21,40.586625370023945,-1,-176002,-73003,-27917,51020
0.6977374608732065,47020,2,21,40.586625370023945,-1,-180002,-77003,-31917,47020
0.6977374608732065,45011,2,21,40.586625370023945,-1,-182011,-79012,-33926,45011
0.6977374608732065,43016,2,21,40.586625370023945,-1,-184006,-81007,-35921,43016
0.6977374608732065,41020,2,21,40.586625370023945,-1,-186002,-83003,-37917,41020
0.6977374608732065,39921,2,21,40.586625370023945,-1,-187101,-84102,-39016,39921
0.6977374608732065,39498,2,21,40.586625370023945,-1,-187524,-84525,-39439,39498
0.6977374608732065,39371,2,21,40.586625370023945,-1,-187651,-84652,-39566,39371
0.6977374608732065,39008,2,21,40.586625370023945,-1,-188014,-85015,-39929,39008
0.6977374608732065,38012,2,21,40.586625370023945,-1,-189010,-86011,-40925,38012
0.6977374608732065,37012,2,21,40.586625370023945,-1,-190010,-87011,-41925,37012
0.6977374608732065,36011,2,21,40.586625370023945,-1,-191011,-88012,-42926,36011
0.6977374608732065,34993,2,21,40.586625370023945,-1,-192029,-89030,-43944,34993
0.6977374608732065,33950,2,21,40.586625370023945,-1,-193072,-90073,-44987,33950
0.6977374608732065,33020,2,21,40.586625370023945,-1,-194002,-91003,-45917,33020
0.4807246650259736,32021,2,21,40.586625370023945,-1,-195001,-92002,-46916,32021
0.4807246650259736,31021,2,21,40.586625370023945,-1,-196001,-93002,-47916,31021
0.4807246650259736,29985,2,21,40.586625370023945,-1,-197037,-94038,-48952,29985
0.4807246650259736,29020,2,21,40.586625370023945,-1,-198002,-95003,-49917,29020
0.4807246650259736,28012,2,21,40.586625370023945,-1,-199010,-96011,-50925,28012
0.4807246650259736,27012,2,21,40.586625370023945,-1,-200010,-97011,-51925,27012
0.4807246650259736,25010,2,21,40.586625370023945,-1,-202012,-99013,-53927,25010
0.3914383083345401,22974,2,21,40.586625370023945,-1,-204048,-101049,-55963,22974
0.3914383083345401,21012,2,21,40.586625370023945,-1,-206010,-103011,-57925,21012
0.3914383083345401,19456,2,21,40.586625370023945,-1,-207566,-104567,-59481,19456
0.3914383083345401,19011,2,21,40.586625370023945,-1,-208011,-105012,-59926,19011
0.3914383083345401,17012,2,21,40.586625370023945,-1,-210010,-107011,-61925,17012
0.3914383083345401,16012,2,21,40.586625370023945,-1,-211010,-108011,-62925,16012
0.3914383083345401,15012,2,21,40.586625370023945,-1,-212010,-109011,-63925,15012
0.3914383083345401,14011,2,21,40.586625370023945,-1,-213011,-110012,-64926,14011
0.3914383083345401,13011,2,21,40.586625370023945,-1,-214011,-111012,-65926,13011
0.3914383083345401,12010,2,21,40.586625370023945,-1,-215012,-112013,-66927,12010
0.3914383083345401,11011,2,21,40.586625370023945,-1,-216011,-113012,-67926,11011
0.3914383083345401,10011,2,21,40.586625370023945,-1,-217011,-114012,-68926,10011
0.3914383083345401,9263,2,21,40.586625370023945,-1,-217759,-114760,-69674,9263
0.3914383083345401,9009,2,21,40.586625370023945,-1,-218013,-115014,-69928,9009
0.3914383083345401,8011,2,21,40.586625370023945,-1,-219011,-116012,-70926,8011
0.21398616590234465,7012,2,21,40.586625370023945,-1,-220010,-117011,-71925,7012
0.21398616590234465,6019,2,21,40.586625370023945,-1,-221003,-118004,-72918,6019
0.21398616590234465,5011,2,21,40.586625370023945,-1,-222011,-119012,-73926,5011
0.21398616590234465,4006,2,21,40.586625370023945,-1,-223016,-120017,-74931,4006
0.21398616590234465,2939,2,21,40.586625370023945,-1,-224083,-121084,-75998,2939
0.21398616590234465,1994,2,21,40.586625370023945,-1,-225028,-122029,-76943,1994
0.21398616590234465,1011,2,21,40.586625370023945,-1,-226011,-123012,-77926,1011
